TSP_Instance,Num_Cities,City_1_X,City_1_Y,City_2_X,City_2_Y,City_3_X,City_3_Y,City_4_X,City_4_Y,City_5_X,City_5_Y,City_6_X,City_6_Y,City_7_X,City_7_Y,City_8_X,City_8_Y,City_9_X,City_9_Y,City_10_X,City_10_Y
r15915_small,10,63.4843492188246,71.97755883923807,35.35590297314628,32.82319409902552,38.8859974197483,60.77561135353494,60.65020449470418,38.11803321221119,0.3745761301936712,0.5820388447901337,58.64380177012539,72.49024941329341,66.94208164270404,47.41532762213844,96.61650434809948,9.642024422850673,65.48980778391523,45.37713861976401,48.73880761543674,32.38906821218547
si175_small,10,64.23434690315078,8.351448204990009,74.46602436331472,58.08717614622727,47.05489937124091,32.04092217539277,77.46236966973801,62.20665980246624,28.92549964995559,72.30433802715501,35.647313604134226,54.30230133447379,18.14250156294114,81.44945382369232,35.68507128246302,27.42229959225456,74.19902484336131,72.86816291867314,55.62632271179459,64.23071181480545
st70_small,10,7.009706203335686,57.83020954834858,52.09485149545496,5.02495712047134,90.4858612991117,86.10272266216671,17.226227464440868,86.35591272598272,17.91867735275623,14.81051396830737,50.34171935964935,67.2528249551402,10.799738918051426,31.64674484116041,59.04026655492152,70.8405136574742,52.65558625002896,77.01308443301626,85.83763252810076,33.76853361319972
pcb1173_small,10,37.0459462605601,94.87271860819313,88.23913899545364,45.31186727941825,97.30394185621589,55.09360302097623,30.784914923221773,32.34490794403936,41.30253188931315,74.00454204920221,8.561403687006063,20.98991998718201,44.26572151809756,10.036010949401708,37.17355410092122,39.17343896977449,81.79179071059653,43.89838160459532,69.78535921408756,30.357085543351747
pcb442_small,10,69.12783879590397,1.2468811680325098,91.3240934583406,29.75190871354888,54.46646499584193,99.08082574894304,45.91818362513463,24.06867096993217,68.26016563144339,80.52778098004627,3.013446825319299,2.216863477256548,83.97934993440411,7.634476814257018,71.76258829378406,60.62318422184709,13.539676494747866,57.45971713920478,30.344991504848817,94.82634583734162
pr1002_small,10,35.737318655211304,2.638747548870401,95.9459686021926,16.328051341674154,12.532843971733488,86.89653387076045,37.50579021177436,11.527394807323857,74.61274435535898,34.37397044340782,97.78709737819426,28.15549054231952,25.45199264232344,44.886771360067634,83.9370413270983,46.8931991644751,95.0940755401924,38.45063954697082,47.65560774732373,49.4108426735886
pr124_small,10,60.324663239426044,53.661547834131504,44.32596621792689,86.03541764343598,92.21544349720764,85.39658260076158,58.53443605448008,12.767466126890492,26.047915905346763,64.55126804967561,86.17593960244574,24.15588150386461,16.46432525982483,14.198729602585413,77.40527309623829,16.476195404981652,63.34215378269763,29.19091303407172,78.2167489128131,14.177975939868926
pr152_small,10,98.7868254004798,34.7323604194772,37.51838347722875,63.47801016486465,61.40660200865749,41.79037468091511,64.60511285472434,52.465988033622224,97.75111362462684,62.47995463037383,61.719978093350434,10.573322162611664,37.58610160140874,48.47940183860897,2.223224822840375,48.01105054223937,7.802333892643009,11.159258869839416,49.00776407344412,91.68474560526974
pr2392_small,10,79.51068935159616,99.34233918239806,88.98475912865067,63.51977236437184,30.3812611067777,66.06132985257211,23.363008061573,35.02838337741531,98.30706675088588,78.73113765870107,37.59754599009352,15.154378892263898,86.32288645786483,42.42068881343337,34.511164571879625,76.60695139903844,4.961250763659386,41.71217772932157,43.18906149662092,31.73696533320116
pr439_small,10,71.53907455768987,4.3780388031970485,21.443687936201385,6.287263646219388,41.139891727944764,59.20282604279146,58.55338554522255,49.29114271924343,93.3541758770188,8.787923147133503,83.98483094703266,71.52526202721432,52.303886773951234,33.58710689160591,66.15475789713697,23.08694026550021,9.745801640579256,0.3127650087053513,37.97492500406386,28.119361044064828
rat195_small,10,51.09629799848728,53.987481808807125,18.357991211408887,13.65926388230153,66.50647597856904,20.254641009995044,48.04132453098067,67.47181473445069,15.178259101431946,53.25499245894273,62.35881396240048,41.51581637090036,81.0085458704623,2.581848200897019,31.934004102674663,35.76724713825795,15.486866608063645,94.80717491060278,33.061534482457475,64.41956856302458
rat99_small,10,42.15683800451249,57.30981550390381,89.06586508995498,51.034995918553136,59.224888876817886,18.843817634974304,40.68701457882041,13.818874663071934,36.87715542068789,80.02829131384624,79.94606408382914,13.03829813054458,40.42037091244477,66.52783326401325,83.79050505537936,18.004487931171354,8.782814540833584,30.761949365849585,95.21750639686594,45.34120051745023
rd100_small,10,84.57258978382896,10.903187747642496,44.79666911847322,40.92168433313631,32.20426716735769,82.25310524403534,81.92693034438479,49.53950977037688,76.84258747004714,11.694185720986594,92.8530054498808,89.44098883300268,53.6268311563196,11.683008474056622,24.6278007394099,93.16407703413574,99.31968805305291,24.521936615426632,59.27065376631136,47.133918267882905
r11323_small,10,20.254486004757023,33.06201434089571,50.371028435916045,58.76440658948241,71.38370458564324,96.71591556099024,36.71366267366608,26.46538132789861,34.488303152832366,49.70507463085742,77.6804197194139,84.74679521105195,35.47538855584135,45.70250303870906,71.06278035632401,58.40044336840412,47.77899189840743,41.59399453403644,18.874818614167875,0.7615095447656484
r15934_small,10,47.440917900330845,18.8193941104693,11.406241495988969,87.37552439980624,98.71246686277884,35.31349477447006,90.80822418283608,84.51057027071474,49.43663116345759,59.463034715441154,73.92664943845617,46.649746038455184,82.20824903186437,8.251931674426693,85.11527343554289,25.701565847582696,55.34613394403872,77.41100507110406,81.45191554261724,34.728052108202654
si535_small,10,79.32202689798503,93.9031307316413,4.8482362840908895,60.38684824389631,16.248995021992187,2.0329365345784667,16.290301072392143,3.2064497323526453,73.19993092157262,27.86436744408968,59.54013201332834,82.42380659100436,59.955512230903466,70.308024902109,31.67350957371956,35.259769563197686,14.842443047519982,45.87680751074515,56.18804282969403,24.33611107768302
swiss42_small,10,87.06081113673598,33.63171494857927,40.82018044241504,89.87940438259463,57.016845129907125,24.03057887995217,81.46886487463483,74.37199438363031,61.40212346609798,38.78396640326006,97.00660907989143,66.14929763422558,97.2994016165954,6.3247733713558745,75.55405401482585,75.03806215181487,68.00649971734599,79.21268220544144,51.53059270787325,72.98091976510597
ts225_small,10,12.674705231078942,67.28287277579794,87.80455844869847,6.380474530041602,96.27391291516928,75.95373635159113,86.83990406351765,89.9928377278234,23.506393929780035,21.768274907515583,19.34618608027184,31.53128209777323,71.13447735540684,70.01328322433778,21.513355586807027,25.399161740347488,72.3402602567723,67.26886619669975,22.63022554780586,19.82717979716505
u1060_small,10,38.3819558350327,82.60710953690241,71.66635094575284,3.085820063217959,36.15586465684258,48.31013069944076,85.70490061983035,65.37168176390396,24.89996748215312,88.11516226671007,80.29424711967349,80.55266311572919,2.341742163013616,42.58844177082383,56.4941018121676,24.67681325965311,34.916098551576034,64.39886353605992,28.572849243245923,46.26447339736808
u1817_small,10,55.32217850352452,97.13997271717808,78.44631566071408,72.78465603490557,54.20395688845261,48.15814470229402,80.16610385606911,7.850245968848735,17.217770736470083,59.471886315429934,50.8507045060951,56.30791262606627,75.76996097834052,68.51061434325923,49.56212923213105,73.87027121479991,37.21212178411925,59.94895474071184,64.05623872752314,35.79544705808734
u574_small,10,79.93661702251305,29.8426886778658,84.51651441830288,79.78780919348644,31.579984144618237,23.86498356489324,57.01736099060619,2.315682093511961,84.31985824256124,72.7812294150238,61.21100187428125,95.7211660067174,20.285442108468963,40.12732843372952,69.96583196686792,30.24515967174177,10.215494955323944,23.449901567922748,81.76420493580228,69.56252969099785
ulysses16_small,10,50.384793695417,31.91649072253232,74.46124321110435,58.40416820031224,88.7861107422625,82.56349142805561,36.06293604147538,26.141642702829625,33.919143090470406,94.15106703764911,75.72774727525314,66.69461804111998,35.31007807715228,26.525428136060057,51.82731123844137,0.2804108964234886,1.276873981841209,71.77257940147634,87.68905594447915,10.902789128914891
usa1359_small,10,8.866514409693682,13.8652420366417,74.29534370894247,64.2916716211928,18.34774117613066,40.87235997786757,65.83266259559434,87.3049525897706,74.30443161826527,46.60465472057032,6.967009456460039,33.69414216446442,97.92657630251384,75.30944680679968,96.98876413741056,95.88414695764804,97.78218038620945,29.63599598633697,89.94036590390606,41.12321395292168
xray_small,10,86.39136829196856,25.85997399746933,38.69727719751877,92.46520964684284,17.57641545778582,85.86728106742666,0.0121127066905701,27.029165891827965,18.685254037237453,17.648187173102702,37.43736940902461,81.64511513349308,51.545789713423,95.21741256682915,9.85352246070178,8.52708259717283,86.16470751661366,35.76180079253103,38.12943168440469,93.87165122404188
tsp225_small,10,72.86500605632439,35.05043480798287,7.711466152658319,89.88194175754873,12.300544005442228,9.957895201436973,57.5287353714651,86.75802922339932,59.87862262371343,65.3988003606983,82.94127589258997,14.97832551503524,87.28137930645573,3.475602925281307,91.20363128240554,86.9599211527359,87.28144251063418,21.310091350370108,28.720730064455505,81.06395064799527
u1432_small,10,92.08466961961678,35.18664490507582,51.8172328948339,37.69207490365297,35.22172778152299,88.5495616761519,85.90965002105536,96.52962959626176,31.230526641239653,60.47234017163117,81.01926501417046,19.899247511674652,84.34445957743374,37.89324484166473,56.93392570866638,93.05626300324148,76.45377256014939,37.50179496836663,22.46634849405772,45.01649880092041
u724_small,10,51.124008460455805,0.8465505633254544,49.07056440463074,6.875663194274262,34.498783714965484,48.51748688908047,88.50802014866757,46.86143648264204,31.195918531377288,16.834260089594178,7.206586338573118,94.09726515608764,31.028772435596665,75.15502311573229,75.59449283870241,76.61205717670161,27.67445079224393,81.32032489650506,62.4563497674404,87.55986647950758
ulysses22_small,10,62.806280215270135,74.26299696425083,72.59415223727312,13.916753063630704,40.68852895456184,6.587504235724184,47.588422285090935,60.93719487957156,37.73464158207703,27.87913731274644,40.54605488671,91.30018598070458,27.90056645075313,50.70851662110606,76.15479654918637,98.82472202845028,13.050030937535915,99.96611129303648,71.3329098213035,94.1083897156078
vm1084_small,10,39.835338419480905,63.59563027927982,59.38627620039437,22.346787232335696,88.0941435138747,10.376765320543536,39.456370659273375,21.56955965120003,37.80570180393919,28.72271718025001,80.72781559200602,80.50488094839027,2.3467518892818617,45.21959039363416,19.76320625854365,90.92390229247688,4.53579605184814,37.04075224194045,93.48552058153491,89.2574462009459
u159_small,10,99.3076368668207,86.57651974552653,93.3226167843838,21.71455327817313,5.795255618972062,97.76692497600229,21.94888694741205,72.4247302845287,48.579818956165255,51.46682116665771,95.56088976312437,49.17959480359044,13.328669813659356,48.66226036412661,34.69428089483896,70.54793582853485,37.094421078258144,93.76110972979264,90.08626226460596,58.7426012032842
u2319_small,10,25.760096545283997,50.15792399582666,22.89701606448782,41.60494881691948,30.198640870989543,87.34808841862667,72.19022930017783,90.5852213504024,98.69202536099718,67.8783394189455,41.75415523838277,46.95068007900433,68.48366042394387,48.23096065531431,75.81439208120095,58.04867721093379,7.780548264732401,77.09800695549008,39.37688254999821,18.358099272507133
vm1748_small,10,99.26650606965384,37.71921643069223,90.13797897707737,63.5394215983384,56.5987089353583,49.56735744186682,2.891213974686968,77.62702376290245,7.420648795236451,10.240643964531216,65.65026776354304,75.74328289029233,36.25630856985384,42.459536194609306,91.66643878555236,41.63285296222603,14.003800413348555,32.608026890949624,44.315401405443374,92.19705803154504
